1.99509,-0.278167,-1.23238,-2.40802,2.44181,2.18405,
2.32904,-0.234061,-0.822799,-0.0378482,2.6802,2.2468,
2.33326,0.801482,-1.09696,-0.400634,2.80546,2.82312,
1.47199,0.0333298,-0.304845,-0.0783066,1.88787,2.51451,
0.837433,-0.34893,-0.521944,0.518986,0.349447,1.64009,
1.05153,0.0226589,-0.719526,0.113628,0.420967,1.4614,
1.37104,0.418201,-0.692529,-0.198582,0.45728,1.49738,
1.54339,0.610167,-0.449385,-0.32483,0.43471,1.57014,
1.67485,0.696063,-0.256033,-0.333036,0.392833,1.53349,
1.74733,0.741696,-0.106724,-0.308805,0.374149,1.48447,
1.79638,0.718772,0.0812225,-0.405786,0.551922,1.41568,
1.81697,0.624513,0.299563,-0.45641,0.709668,1.33437,
1.81894,0.480479,0.477749,-0.311831,0.861285,1.18895,
1.72964,0.222519,0.592745,-0.0292835,0.885652,1.04284,
1.60153,-0.0717944,0.587986,0.195215,0.772633,0.980274,
1.52557,-0.365993,0.369682,0.455592,0.652982,0.872923,
1.45285,-0.531816,0.107989,0.618749,0.538927,0.807749,
1.49878,-0.578881,-0.105548,0.645055,0.503647,0.779255,
1.57037,-0.54633,-0.160685,0.649576,0.52512,0.780874,
1.57117,-0.494719,-0.195261,0.662943,0.634367,0.739374,
1.59128,-0.443546,-0.187954,0.643429,0.721813,0.770054,
1.57781,-0.392965,-0.168735,0.474878,0.830512,0.806451,
1.53947,-0.338914,-0.163017,0.277193,0.921372,0.835427,
1.52377,-0.254911,-0.0938631,0.117086,0.985577,0.878053,
1.60905,-0.260612,-0.107423,-0.0178631,1.16535,0.96252,
1.72987,-0.236855,-0.136155,-0.125863,1.35713,1.07809,
1.82476,-0.204814,-0.18434,-0.246201,1.50257,1.22025,
1.87768,-0.135989,-0.201305,-0.342252,1.68516,1.32649,
1.87112,0.0215596,-0.173027,-0.515593,1.82164,1.3903,
1.86858,0.0856555,-0.118141,-0.507128,1.9008,1.51608,
1.89246,0.123803,-0.056492,-0.471542,1.94198,1.65178,
1.94045,0.156019,-0.003919,-0.486002,1.9211,1.74269,
1.93273,0.0996134,0.0415837,-0.420698,1.90828,1.80429,
1.92336,0.0456316,0.0980691,-0.336044,1.89717,1.88226,
1.95006,0.0440569,0.179163,-0.201913,1.87631,1.93893,
1.96641,0.0798394,0.249129,-0.132207,1.8586,1.96252,
1.97187,0.0720821,0.248624,-0.0826175,1.79734,2.00422,
1.93163,0.108019,0.184778,-0.182726,1.72375,2.09462,
