0.48236,-1.69255,3.66839,-0.984286,2.45705,-3.29748,
0.489577,-1.66639,3.70159,-0.987841,2.47672,-3.30099,
0.508412,-1.5635,3.80926,-0.998661,2.51661,-3.34029,
0.487877,-1.45165,3.92126,-1.04312,2.50702,-3.42945,
0.427913,-1.34746,4.02063,-1.09509,2.46259,-3.5354,
0.326058,-1.26899,4.11066,-1.16598,2.42805,-3.63631,
0.237153,-1.2158,4.18412,-1.25504,2.44116,-3.75121,
0.197804,-1.15632,4.21996,-1.28561,2.47108,-3.76215,
0.188075,-1.0812,4.26325,-1.33589,2.49047,-3.77929,
0.20044,-0.975278,4.29709,-1.40465,2.5352,-3.7814,
0.216157,-0.865076,4.32725,-1.46635,2.5824,-3.77701,
0.222074,-0.741974,4.32507,-1.51296,2.61937,-3.76618,
0.241223,-0.599221,4.30829,-1.54447,2.63045,-3.75606,
0.26757,-0.439282,4.30143,-1.55505,2.64304,-3.72802,
0.292849,-0.279595,4.32248,-1.57895,2.66344,-3.69292,
0.32986,-0.135165,4.34212,-1.60611,2.69021,-3.65456,
0.401471,-0.0172323,4.35613,-1.6349,2.75342,-3.59075,
0.492339,0.0908966,4.37917,-1.64308,2.83122,-3.5004,
0.580788,0.281493,4.18217,-1.57265,2.775,-3.34098,
0.669244,0.480893,3.97788,-1.51017,2.70828,-3.19466,
0.760501,0.671357,3.77054,-1.46777,2.66465,-3.05338,
0.833716,0.732002,3.61326,-1.4282,2.64405,-3.0044,
0.878464,0.698827,3.49434,-1.37374,2.62426,-3.02981,
0.939951,0.667478,3.39335,-1.3089,2.62225,-3.02692,
1.00018,0.626749,3.33001,-1.22185,2.65531,-2.9837,
1.05964,0.577078,3.28486,-1.14054,2.68693,-2.94245,
1.1028,0.537724,3.22246,-1.05814,2.69901,-2.93045,
1.15513,0.486949,3.16868,-0.935835,2.69913,-2.88433,
1.2019,0.403843,3.10932,-0.772641,2.66677,-2.83806,
1.24912,0.309515,3.06454,-0.632277,2.61768,-2.79971,
1.3096,0.219774,3.01852,-0.495044,2.56793,-2.74383,
1.37152,0.129305,2.9706,-0.349602,2.51756,-2.67419,
1.41283,0.0383586,2.91782,-0.182146,2.47568,-2.56907,
1.45475,-0.0512262,2.86836,-0.00678452,2.43817,-2.45049,
1.48292,-0.150869,2.8197,0.155331,2.39303,-2.34873,
1.50535,-0.307111,2.78141,0.30218,2.34527,-2.26573,
1.5051,-0.478299,2.7438,0.457638,2.27498,-2.21754,
1.46256,-0.681361,2.6988,0.598929,2.18723,-2.19661,
