2.23304,-1.68186,0.495501,0.178979,3.05884,1.42463,
1.95053,-0.339251,-1.51039,-2.44082,2.45821,2.25167,
2.33724,-0.464876,-1.04586,0.143848,2.49046,2.61715,
2.38773,0.764299,-1.4556,-0.408176,2.8486,3.17235,
1.67646,0.170271,-0.588595,-0.12423,2.00357,2.71466,
0.943976,-0.224979,-0.610891,0.445797,0.299077,1.84526,
1.25216,0.246363,-0.756455,-0.0240943,0.39495,1.61143,
1.47199,0.572649,-0.573794,-0.321223,0.3133,1.7788,
1.68162,0.788973,-0.372692,-0.495068,0.293033,1.75193,
1.82271,0.928366,-0.124988,-0.475643,0.259534,1.78122,
1.86618,0.931345,0.153615,-0.459836,0.392949,1.74832,
1.92492,0.866521,0.546525,-0.48214,0.610313,1.63756,
1.93521,0.775795,0.820962,-0.35624,0.782013,1.52094,
1.82653,0.529572,0.928463,-0.109979,0.864861,1.37876,
1.69085,0.240699,0.965712,0.181888,0.877379,1.19168,
1.57909,-0.177057,0.821215,0.541594,0.716873,1.06237,
1.46215,-0.435989,0.533186,0.852009,0.531462,1.01199,
1.42853,-0.518183,0.211519,1.0111,0.395481,1.01197,
1.47789,-0.582972,-0.0433457,1.03516,0.394168,0.91361,
1.55113,-0.597045,-0.182837,0.977599,0.465674,0.818879,
1.56207,-0.630868,-0.232707,0.913646,0.56697,0.840736,
1.57531,-0.606717,-0.263071,0.759243,0.676248,0.875331,
1.57131,-0.52532,-0.293923,0.573018,0.763879,0.893511,
1.53342,-0.402258,-0.317186,0.395157,0.818813,0.858796,
1.62181,-0.324337,-0.302344,0.212432,0.992311,0.89703,
1.74091,-0.270377,-0.308535,0.0726677,1.2457,1.02658,
1.84847,-0.253077,-0.297754,-0.0548826,1.45718,1.17781,
1.90401,-0.156854,-0.311826,-0.252261,1.62147,1.30956,
1.91006,-0.0106904,-0.265132,-0.438012,1.77408,1.35489,
1.91011,0.0606677,-0.220122,-0.466608,1.84353,1.46262,
1.92556,0.0995179,-0.138724,-0.433604,1.88744,1.58287,
1.94948,0.140696,-0.0833697,-0.444883,1.85613,1.66103,
1.94014,0.115172,-0.025961,-0.401131,1.82909,1.72808,
1.91497,0.0703419,0.0379661,-0.318509,1.84332,1.80681,
1.92953,0.086454,0.125617,-0.215702,1.81779,1.85664,
1.9491,0.10688,0.224826,-0.147594,1.81637,1.89807,
1.94928,0.105814,0.23656,-0.126766,1.77585,1.95624,
1.90951,0.124372,0.183739,-0.143621,1.75405,2.05059,
