0.0868053,0.996225,-0.000619357,0.996225,-0.0868058,-0.000922767,
0.0935331,0.995574,-0.00919702,0.995601,-0.093476,0.00645149,
0.129971,0.990326,-0.0485977,0.991049,-0.128246,0.0370882,
0.173805,0.979659,-0.100305,0.98249,-0.165556,0.0854673,
0.229029,0.961134,-0.154168,0.967873,-0.207966,0.141324,
0.28583,0.937153,-0.200113,0.951893,-0.253594,0.172019,
0.338723,0.911035,-0.23512,0.93691,-0.303641,0.173211,
0.385681,0.890058,-0.242994,0.920532,-0.353459,0.166392,
0.428174,0.883388,-0.190505,0.899573,-0.396528,0.183122,
0.480847,0.870231,-0.107168,0.869071,-0.456834,0.189783,
0.5441,0.83745,-0.0513081,0.832561,-0.531327,0.15663,
0.601471,0.798789,0.0129955,0.790978,-0.597716,0.130729,
0.656826,0.75321,0.0354297,0.745756,-0.655837,0.117155,
0.707838,0.70505,0.0432335,0.694901,-0.706022,0.136552,
0.758152,0.651817,0.0184592,0.643542,-0.752492,0.140034,
0.805456,0.591925,-0.029413,0.590218,-0.796658,0.130299,
0.845706,0.526573,-0.0866213,0.533572,-0.837135,0.120441,
0.87785,0.456395,-0.1452,0.472993,-0.873765,0.11319,
0.901779,0.383281,-0.199725,0.409266,-0.90581,0.109585,
0.91913,0.319296,-0.230757,0.349713,-0.930982,0.104753,
0.936963,0.280861,-0.20789,0.301262,-0.950715,0.0733661,
